local_time,ros_time_sec,trial_id,answer,is_correct,source,response_time_ms,word,ink,ground_truth,phase,screen,task,topic,raw_message
2026-05-12T17:12:15.977,1778573535.977652788,16,false,false,timeout,1800,red,green,red,word_4colors,3,read_word,/stroop/answer_detail,id=16;answer=false;source=timeout;response_time_ms=1800;word=red;ink=green;ground_truth=red;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:12:15.979,1778573535.979295731,17,false,false,simple_bool,,green,black,green,word_4colors,3,read_word,/stroop/answer,false
2026-05-12T17:12:15.980,1778573535.980609894,17,false,false,simple_bool,,green,black,green,word_4colors,3,read_word,/stroop/result,false
2026-05-12T17:12:17.178,1778573537.178058147,17,false,false,timeout,1800,green,black,green,word_4colors,3,read_word,/stroop/answer_detail,id=17;answer=false;source=timeout;response_time_ms=1800;word=green;ink=black;ground_truth=green;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:12:17.178,1778573537.178834915,18,false,false,simple_bool,,black,blue,black,word_4colors,3,read_word,/stroop/answer,false
2026-05-12T17:12:17.180,1778573537.180968761,18,false,false,simple_bool,,black,blue,black,word_4colors,3,read_word,/stroop/result,false
2026-05-12T17:12:17.285,1778573537.285314322,18,true,true,manager,707,black,blue,black,word_4colors,3,read_word,/stroop/answer_detail,id=18;answer=true;source=manager;response_time_ms=707;word=black;ink=blue;ground_truth=black;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:12:17.286,1778573537.286640644,18,true,true,simple_bool,,black,blue,black,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:12:17.287,1778573537.287930012,18,true,true,simple_bool,,black,blue,black,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:12:18.248,1778573538.248160124,19,true,true,manager,469,blue,red,blue,word_4colors,3,read_word,/stroop/answer_detail,id=19;answer=true;source=manager;response_time_ms=469;word=blue;ink=red;ground_truth=blue;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:12:18.249,1778573538.249650478,19,true,true,simple_bool,,blue,red,blue,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:12:18.250,1778573538.250917196,19,true,true,simple_bool,,blue,red,blue,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:12:19.639,1778573539.639716625,20,true,true,manager,660,black,red,black,word_4colors,3,read_word,/stroop/answer_detail,id=20;answer=true;source=manager;response_time_ms=660;word=black;ink=red;ground_truth=black;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:12:19.641,1778573539.641237020,20,true,true,simple_bool,,black,red,black,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:12:19.642,1778573539.642673016,20,true,true,simple_bool,,black,red,black,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:12:20.893,1778573540.893847942,21,true,true,simple_bool,,blue,black,blue,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:12:20.894,1778573540.894284248,21,true,true,simple_bool,,blue,black,blue,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:12:20.895,1778573540.895041704,21,true,true,manager,714,blue,black,blue,word_4colors,3,read_word,/stroop/answer_detail,id=21;answer=true;source=manager;response_time_ms=714;word=blue;ink=black;ground_truth=blue;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:12:22.063,1778573542.063434839,22,true,true,manager,683,green,blue,green,word_4colors,3,read_word,/stroop/answer_detail,id=22;answer=true;source=manager;response_time_ms=683;word=green;ink=blue;ground_truth=green;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:12:22.064,1778573542.064028502,22,true,true,simple_bool,,green,blue,green,word_4colors,3,read_word,/stroop/answer,true
