local_time,ros_time_sec,trial_id,answer,is_correct,source,response_time_ms,word,ink,ground_truth,phase,screen,task,topic,raw_message
2026-05-11T18:35:17.403,1778492117.403398037,16,true,true,manager,1182,blue,green,blue,word_4colors,3,read_word,/stroop/answer_detail,id=16;answer=true;source=manager;response_time_ms=1182;word=blue;ink=green;ground_truth=blue;phase=word_4colors;screen=3;task=read_word
2026-05-11T18:35:17.403,1778492117.403900862,16,true,true,simple_bool,,blue,green,blue,word_4colors,3,read_word,/stroop/answer,true
2026-05-11T18:35:17.404,1778492117.404213667,16,true,true,simple_bool,,blue,green,blue,word_4colors,3,read_word,/stroop/result,true
2026-05-11T18:35:18.270,1778492118.270113945,17,true,true,manager,848,black,red,black,word_4colors,3,read_word,/stroop/answer_detail,id=17;answer=true;source=manager;response_time_ms=848;word=black;ink=red;ground_truth=black;phase=word_4colors;screen=3;task=read_word
2026-05-11T18:35:18.272,1778492118.272087097,17,true,true,simple_bool,,black,red,black,word_4colors,3,read_word,/stroop/answer,true
2026-05-11T18:35:18.272,1778492118.272923231,17,true,true,simple_bool,,black,red,black,word_4colors,3,read_word,/stroop/result,true
2026-05-11T18:35:19.669,1778492119.669691801,18,true,true,manager,1047,red,green,red,word_4colors,3,read_word,/stroop/answer_detail,id=18;answer=true;source=manager;response_time_ms=1047;word=red;ink=green;ground_truth=red;phase=word_4colors;screen=3;task=read_word
2026-05-11T18:35:19.672,1778492119.672261953,18,true,true,simple_bool,,red,green,red,word_4colors,3,read_word,/stroop/answer,true
2026-05-11T18:35:19.672,1778492119.672890425,18,true,true,simple_bool,,red,green,red,word_4colors,3,read_word,/stroop/result,true
2026-05-11T18:35:20.679,1778492120.679723263,19,true,true,simple_bool,,green,red,green,word_4colors,3,read_word,/stroop/answer,true
2026-05-11T18:35:20.682,1778492120.681931257,19,true,true,simple_bool,,green,red,green,word_4colors,3,read_word,/stroop/result,true
2026-05-11T18:35:20.682,1778492120.682897568,19,true,true,manager,856,green,red,green,word_4colors,3,read_word,/stroop/answer_detail,id=19;answer=true;source=manager;response_time_ms=856;word=green;ink=red;ground_truth=green;phase=word_4colors;screen=3;task=read_word
2026-05-11T18:35:21.778,1778492121.777977943,20,true,true,manager,754,red,blue,red,word_4colors,3,read_word,/stroop/answer_detail,id=20;answer=true;source=manager;response_time_ms=754;word=red;ink=blue;ground_truth=red;phase=word_4colors;screen=3;task=read_word
2026-05-11T18:35:21.778,1778492121.778861046,20,true,true,simple_bool,,red,blue,red,word_4colors,3,read_word,/stroop/answer,true
2026-05-11T18:35:21.779,1778492121.779179096,20,true,true,simple_bool,,red,blue,red,word_4colors,3,read_word,/stroop/result,true
2026-05-11T18:35:22.889,1778492122.889802694,21,true,true,manager,665,green,red,green,word_4colors,3,read_word,/stroop/answer_detail,id=21;answer=true;source=manager;response_time_ms=665;word=green;ink=red;ground_truth=green;phase=word_4colors;screen=3;task=read_word
2026-05-11T18:35:22.890,1778492122.890677691,21,true,true,simple_bool,,green,red,green,word_4colors,3,read_word,/stroop/answer,true
2026-05-11T18:35:22.892,1778492122.892346621,21,true,true,simple_bool,,green,red,green,word_4colors,3,read_word,/stroop/result,true
2026-05-11T18:35:24.112,1778492124.112711906,22,true,true,simple_bool,,blue,red,blue,word_4colors,3,read_word,/stroop/answer,true
2026-05-11T18:35:24.113,1778492124.113155842,22,true,true,simple_bool,,blue,red,blue,word_4colors,3,read_word,/stroop/result,true
2026-05-11T18:35:24.116,1778492124.116037369,22,true,true,manager,687,blue,red,blue,word_4colors,3,read_word,/stroop/answer_detail,id=22;answer=true;source=manager;response_time_ms=687;word=blue;ink=red;ground_truth=blue;phase=word_4colors;screen=3;task=read_word
2026-05-11T18:35:25.286,1778492125.286641598,23,true,true,manager,660,black,red,black,word_4colors,3,read_word,/stroop/answer_detail,id=23;answer=true;source=manager;response_time_ms=660;word=black;ink=red;ground_truth=black;phase=word_4colors;screen=3;task=read_word
2026-05-11T18:35:25.289,1778492125.289061069,23,true,true,simple_bool,,black,red,black,word_4colors,3,read_word,/stroop/answer,true
2026-05-11T18:35:25.289,1778492125.289645910,23,true,true,simple_bool,,black,red,black,word_4colors,3,read_word,/stroop/result,true
2026-05-11T18:35:26.435,1778492126.435610533,24,true,true,manager,609,red,blue,red,word_4colors,3,read_word,/stroop/answer_detail,id=24;answer=true;source=manager;response_time_ms=609;word=red;ink=blue;ground_truth=red;phase=word_4colors;screen=3;task=read_word
2026-05-11T18:35:26.437,1778492126.437632084,24,true,true,simple_bool,,red,blue,red,word_4colors,3,read_word,/stroop/answer,true
2026-05-11T18:35:26.438,1778492126.438436747,24,true,true,simple_bool,,red,blue,red,word_4colors,3,read_word,/stroop/result,true
2026-05-11T18:35:27.674,1778492127.674186945,25,true,true,manager,647,blue,red,blue,word_4colors,3,read_word,/stroop/answer_detail,id=25;answer=true;source=manager;response_time_ms=647;word=blue;ink=red;ground_truth=blue;phase=word_4colors;screen=3;task=read_word
2026-05-11T18:35:27.674,1778492127.674930811,25,true,true,simple_bool,,blue,red,blue,word_4colors,3,read_word,/stroop/answer,true
2026-05-11T18:35:27.675,1778492127.675174713,25,true,true,simple_bool,,blue,red,blue,word_4colors,3,read_word,/stroop/result,true
2026-05-11T18:35:28.855,1778492128.855532885,26,true,true,simple_bool,,green,black,green,word_4colors,3,read_word,/stroop/answer,true
2026-05-11T18:35:28.856,1778492128.856351376,26,true,true,simple_bool,,green,black,green,word_4colors,3,read_word,/stroop/result,true
2026-05-11T18:35:28.858,1778492128.858292818,26,true,true,manager,628,green,black,green,word_4colors,3,read_word,/stroop/answer_detail,id=26;answer=true;source=manager;response_time_ms=628;word=green;ink=black;ground_truth=green;phase=word_4colors;screen=3;task=read_word
2026-05-11T18:35:30.097,1778492130.097481251,27,true,true,manager,669,black,red,black,word_4colors,3,read_word,/stroop/answer_detail,id=27;answer=true;source=manager;response_time_ms=669;word=black;ink=red;ground_truth=black;phase=word_4colors;screen=3;task=read_word
2026-05-11T18:35:30.098,1778492130.098104000,27,true,true,simple_bool,,black,red,black,word_4colors,3,read_word,/stroop/answer,true
