local_time,ros_time_sec,trial_id,answer,is_correct,source,response_time_ms,word,ink,ground_truth,phase,screen,task,topic,raw_message
2026-05-12T17:05:00.940,1778573100.940296650,16,true,true,manager,1452,black,green,black,word_4colors,3,read_word,/stroop/answer_detail,id=16;answer=true;source=manager;response_time_ms=1452;word=black;ink=green;ground_truth=black;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:05:00.941,1778573100.941184282,17,true,true,simple_bool,,blue,green,blue,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:05:00.941,1778573100.941620111,17,true,true,simple_bool,,blue,green,blue,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:05:01.694,1778573101.694272518,17,true,true,manager,1006,blue,green,blue,word_4colors,3,read_word,/stroop/answer_detail,id=17;answer=true;source=manager;response_time_ms=1006;word=blue;ink=green;ground_truth=blue;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:05:01.695,1778573101.695124388,17,true,true,simple_bool,,blue,green,blue,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:05:01.695,1778573101.695443153,17,true,true,simple_bool,,blue,green,blue,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:05:02.772,1778573102.771960974,18,true,true,manager,883,red,green,red,word_4colors,3,read_word,/stroop/answer_detail,id=18;answer=true;source=manager;response_time_ms=883;word=red;ink=green;ground_truth=red;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:05:02.772,1778573102.772573948,18,true,true,simple_bool,,red,green,red,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:05:02.772,1778573102.772854090,18,true,true,simple_bool,,red,green,red,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:05:03.831,1778573103.831784487,19,true,true,manager,743,green,black,green,word_4colors,3,read_word,/stroop/answer_detail,id=19;answer=true;source=manager;response_time_ms=743;word=green;ink=black;ground_truth=green;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:05:03.832,1778573103.832488775,19,true,true,simple_bool,,green,black,green,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:05:03.832,1778573103.832741737,19,true,true,simple_bool,,green,black,green,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:05:05.051,1778573105.051112652,20,true,true,simple_bool,,black,red,black,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:05:05.051,1778573105.051805019,20,true,true,simple_bool,,black,red,black,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:05:05.052,1778573105.052236557,20,true,true,manager,762,black,red,black,word_4colors,3,read_word,/stroop/answer_detail,id=20;answer=true;source=manager;response_time_ms=762;word=black;ink=red;ground_truth=black;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:05:06.257,1778573106.256960392,21,true,true,simple_bool,,blue,black,blue,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:05:06.257,1778573106.257639647,21,true,true,simple_bool,,blue,black,blue,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:05:06.258,1778573106.258128643,21,true,true,manager,767,blue,black,blue,word_4colors,3,read_word,/stroop/answer_detail,id=21;answer=true;source=manager;response_time_ms=767;word=blue;ink=black;ground_truth=blue;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:05:07.402,1778573107.402431488,22,true,true,simple_bool,,green,black,green,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:05:07.403,1778573107.403022766,22,true,true,simple_bool,,green,black,green,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:05:07.403,1778573107.403464317,22,true,true,manager,712,green,black,green,word_4colors,3,read_word,/stroop/answer_detail,id=22;answer=true;source=manager;response_time_ms=712;word=green;ink=black;ground_truth=green;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:05:08.573,1778573108.573872566,23,true,true,simple_bool,,red,blue,red,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:05:08.574,1778573108.574355125,23,true,true,simple_bool,,red,blue,red,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:05:08.574,1778573108.574835539,23,true,true,manager,682,red,blue,red,word_4colors,3,read_word,/stroop/answer_detail,id=23;answer=true;source=manager;response_time_ms=682;word=red;ink=blue;ground_truth=red;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:05:09.814,1778573109.814504385,24,true,true,manager,722,black,red,black,word_4colors,3,read_word,/stroop/answer_detail,id=24;answer=true;source=manager;response_time_ms=722;word=black;ink=red;ground_truth=black;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:05:09.815,1778573109.814998627,24,true,true,simple_bool,,black,red,black,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:05:09.815,1778573109.815292835,24,true,true,simple_bool,,black,red,black,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:05:11.019,1778573111.019474506,25,true,true,manager,726,red,black,red,word_4colors,3,read_word,/stroop/answer_detail,id=25;answer=true;source=manager;response_time_ms=726;word=red;ink=black;ground_truth=red;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:05:11.020,1778573111.020593166,25,true,true,simple_bool,,red,black,red,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:05:11.020,1778573111.020873547,25,true,true,simple_bool,,red,black,red,word_4colors,3,read_word,/stroop/result,true
2026-05-12T17:05:12.186,1778573112.186579943,26,true,true,manager,693,green,red,green,word_4colors,3,read_word,/stroop/answer_detail,id=26;answer=true;source=manager;response_time_ms=693;word=green;ink=red;ground_truth=green;phase=word_4colors;screen=3;task=read_word
2026-05-12T17:05:12.187,1778573112.187199354,26,true,true,simple_bool,,green,red,green,word_4colors,3,read_word,/stroop/answer,true
2026-05-12T17:05:12.187,1778573112.187475681,26,true,true,simple_bool,,green,red,green,word_4colors,3,read_word,/stroop/result,true
