local_time,ros_time_sec,trial_id,screen,phase,task,duration_ms,word,ink,ground_truth,raw_message
2026-05-11T12:49:55.642,1778471395.642121077,1,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=1;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-11T12:49:56.642,1778471396.642290115,2,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=2;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-11T12:49:57.642,1778471397.642449379,3,2,pretest_color_congruent,read_color,1000,red,red,red,id=3;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-11T12:49:58.643,1778471398.643145084,4,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=4;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-11T12:49:59.643,1778471399.643589020,5,2,pretest_color_congruent,read_color,1000,green,green,green,id=5;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-11T12:50:00.644,1778471400.644262552,6,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=6;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-11T12:50:01.644,1778471401.644517899,7,2,pretest_color_congruent,read_color,1000,red,red,red,id=7;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-11T12:50:02.644,1778471402.644796848,8,2,pretest_color_congruent,read_color,1000,black,black,black,id=8;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-11T12:50:03.645,1778471403.645378590,9,2,pretest_color_congruent,read_color,1000,black,black,black,id=9;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-11T12:50:04.645,1778471404.645579815,10,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=10;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-11T12:50:05.645,1778471405.645843506,11,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=11;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-11T12:50:06.646,1778471406.646087408,12,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=12;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-11T12:50:07.646,1778471407.646683216,13,2,pretest_color_congruent,read_color,1000,green,green,green,id=13;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-11T12:50:08.646,1778471408.646848917,14,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=14;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
