local_time,ros_time_sec,trial_id,screen,phase,task,duration_ms,word,ink,ground_truth,raw_message
2026-05-12T11:43:45.347,1778553825.347571611,1,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=1;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-12T11:43:46.348,1778553826.348394394,2,2,pretest_color_congruent,read_color,1000,black,black,black,id=2;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-12T11:43:47.348,1778553827.348470926,3,2,pretest_color_congruent,read_color,1000,black,black,black,id=3;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-12T11:43:48.348,1778553828.348709583,4,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=4;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-12T11:43:49.349,1778553829.348965883,5,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=5;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-12T11:43:50.349,1778553830.349452019,6,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=6;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-12T11:43:51.350,1778553831.349969149,7,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=7;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-12T11:43:52.350,1778553832.350394487,8,2,pretest_color_congruent,read_color,1000,red,red,red,id=8;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-12T11:43:53.350,1778553833.350734472,9,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=9;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-12T11:43:54.351,1778553834.351198196,10,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=10;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-12T11:43:55.351,1778553835.351746798,11,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=11;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-12T11:43:56.352,1778553836.352005243,12,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=12;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-12T11:43:57.353,1778553837.353642702,13,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=13;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-12T11:43:58.353,1778553838.353821754,14,2,pretest_color_congruent,read_color,1000,red,red,red,id=14;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-12T11:43:59.355,1778553839.355168581,15,2,pretest_color_congruent,read_color,1000,green,green,green,id=15;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-12T11:44:09.184,1778553849.184556246,16,3,word_4colors,read_word,1200,green,red,green,id=16;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=red;ground_truth=green
2026-05-12T11:44:10.526,1778553850.526727915,17,3,word_4colors,read_word,1200,red,blue,red,id=17;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=blue;ground_truth=red
2026-05-12T11:44:11.727,1778553851.727164745,18,3,word_4colors,read_word,1200,black,blue,black,id=18;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=blue;ground_truth=black
2026-05-12T11:44:12.927,1778553852.927441597,19,3,word_4colors,read_word,1200,blue,green,blue,id=19;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-12T11:44:14.128,1778553854.128286600,20,3,word_4colors,read_word,1200,red,green,red,id=20;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=green;ground_truth=red
2026-05-12T11:44:15.328,1778553855.328369617,21,3,word_4colors,read_word,1200,black,blue,black,id=21;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=blue;ground_truth=black
2026-05-12T11:44:16.528,1778553856.528456450,22,3,word_4colors,read_word,1200,green,red,green,id=22;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=red;ground_truth=green
2026-05-12T11:44:17.728,1778553857.728820801,23,3,word_4colors,read_word,1200,blue,red,blue,id=23;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=red;ground_truth=blue
2026-05-12T11:44:18.929,1778553858.929507256,24,3,word_4colors,read_word,1200,black,green,black,id=24;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=green;ground_truth=black
2026-05-12T11:44:20.130,1778553860.130215645,25,3,word_4colors,read_word,1200,blue,green,blue,id=25;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-12T11:44:21.330,1778553861.330824375,26,3,word_4colors,read_word,1200,red,black,red,id=26;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=black;ground_truth=red
2026-05-12T11:44:22.531,1778553862.531027794,27,3,word_4colors,read_word,1200,green,red,green,id=27;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=red;ground_truth=green
2026-05-12T11:44:23.731,1778553863.731389523,28,3,word_4colors,read_word,1200,blue,green,blue,id=28;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-12T11:44:24.932,1778553864.932744980,29,3,word_4colors,read_word,1200,red,blue,red,id=29;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=blue;ground_truth=red
2026-05-12T11:44:26.133,1778553866.132976532,30,3,word_4colors,read_word,1200,black,red,black,id=30;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=red;ground_truth=black
2026-05-12T11:44:32.465,1778553872.464987993,31,3,color_4colors,read_color,1200,red,black,black,id=31;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=black;ground_truth=black
2026-05-12T11:44:33.800,1778553873.800820589,32,3,color_4colors,read_color,1200,black,red,red,id=32;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=red;ground_truth=red
2026-05-12T11:44:35.001,1778553875.001237631,33,3,color_4colors,read_color,1200,green,blue,blue,id=33;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=blue;ground_truth=blue
2026-05-12T11:44:36.202,1778553876.202020645,34,3,color_4colors,read_color,1200,red,green,green,id=34;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=green;ground_truth=green
2026-05-12T11:44:37.402,1778553877.402631998,35,3,color_4colors,read_color,1200,black,green,green,id=35;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=green;ground_truth=green
2026-05-12T11:44:38.602,1778553878.602954626,36,3,color_4colors,read_color,1200,blue,red,red,id=36;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=red;ground_truth=red
2026-05-12T11:44:39.803,1778553879.803383827,37,3,color_4colors,read_color,1200,black,blue,blue,id=37;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=blue;ground_truth=blue
2026-05-12T11:44:41.003,1778553881.003762722,38,3,color_4colors,read_color,1200,blue,black,black,id=38;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=black;ground_truth=black
2026-05-12T11:44:42.204,1778553882.204511166,39,3,color_4colors,read_color,1200,green,red,red,id=39;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=red;ground_truth=red
2026-05-12T11:44:43.405,1778553883.405110598,40,3,color_4colors,read_color,1200,blue,green,green,id=40;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=green;ground_truth=green
2026-05-12T11:44:44.605,1778553884.605316401,41,3,color_4colors,read_color,1200,green,black,black,id=41;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=black;ground_truth=black
2026-05-12T11:44:45.805,1778553885.805755615,42,3,color_4colors,read_color,1200,black,blue,blue,id=42;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=blue;ground_truth=blue
2026-05-12T11:44:47.006,1778553887.006034851,43,3,color_4colors,read_color,1200,blue,black,black,id=43;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=black;ground_truth=black
2026-05-12T11:44:48.206,1778553888.206692457,44,3,color_4colors,read_color,1200,red,green,green,id=44;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=green;ground_truth=green
2026-05-12T11:44:49.407,1778553889.407007456,45,3,color_4colors,read_color,1200,green,blue,blue,id=45;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=blue;ground_truth=blue
2026-05-12T11:44:55.741,1778553895.741544008,46,3,word_6colors,read_word,1000,pink,blue,pink,id=46;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=pink;ink=blue;ground_truth=pink
2026-05-12T11:44:56.878,1778553896.878384113,47,3,word_6colors,read_word,1000,green,pink,green,id=47;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=green;ink=pink;ground_truth=green
2026-05-12T11:44:57.879,1778553897.878970385,48,3,word_6colors,read_word,1000,blue,red,blue,id=48;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=blue;ink=red;ground_truth=blue
2026-05-12T11:44:58.879,1778553898.879451036,49,3,word_6colors,read_word,1000,black,green,black,id=49;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=black;ink=green;ground_truth=black
2026-05-12T11:44:59.880,1778553899.879967451,50,3,word_6colors,read_word,1000,red,pink,red,id=50;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=red;ink=pink;ground_truth=red
2026-05-12T11:45:00.880,1778553900.880593061,51,3,word_6colors,read_word,1000,orange,pink,orange,id=51;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=orange;ink=pink;ground_truth=orange
