local_time,ros_time_sec,trial_id,screen,phase,task,duration_ms,word,ink,ground_truth,raw_message
2026-05-13T17:03:58.480,1778659438.480755329,1,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=1;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-13T17:03:59.480,1778659439.480695724,2,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=2;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-13T17:04:00.481,1778659440.481639147,3,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=3;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-13T17:04:01.482,1778659441.482460499,4,2,pretest_color_congruent,read_color,1000,black,black,black,id=4;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-13T17:04:02.482,1778659442.482869864,5,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=5;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-13T17:04:03.483,1778659443.483780146,6,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=6;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-13T17:04:04.485,1778659444.485545874,7,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=7;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-13T17:04:05.486,1778659445.486659765,8,2,pretest_color_congruent,read_color,1000,red,red,red,id=8;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-13T17:04:06.487,1778659446.487527847,9,2,pretest_color_congruent,read_color,1000,black,black,black,id=9;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-13T17:04:07.488,1778659447.488040209,10,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=10;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-13T17:04:08.489,1778659448.489262342,11,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=11;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-13T17:04:09.490,1778659449.489973307,12,2,pretest_color_congruent,read_color,1000,red,red,red,id=12;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-13T17:04:10.492,1778659450.492012739,13,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=13;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-13T17:04:11.492,1778659451.492837429,14,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=14;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-13T17:04:12.493,1778659452.493337154,15,2,pretest_color_congruent,read_color,1000,green,green,green,id=15;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-13T17:05:12.302,1778659512.302232981,16,3,word_4colors,read_word,1200,green,black,green,id=16;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=black;ground_truth=green
2026-05-13T17:05:13.642,1778659513.642829895,17,3,word_4colors,read_word,1200,blue,red,blue,id=17;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=red;ground_truth=blue
2026-05-13T17:05:14.843,1778659514.843643904,18,3,word_4colors,read_word,1200,black,blue,black,id=18;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=blue;ground_truth=black
2026-05-13T17:05:16.044,1778659516.043972731,19,3,word_4colors,read_word,1200,red,blue,red,id=19;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=blue;ground_truth=red
2026-05-13T17:05:17.244,1778659517.244045734,20,3,word_4colors,read_word,1200,black,blue,black,id=20;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=blue;ground_truth=black
2026-05-13T17:05:18.444,1778659518.444507360,21,3,word_4colors,read_word,1200,blue,green,blue,id=21;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-13T17:05:19.645,1778659519.644948483,22,3,word_4colors,read_word,1200,green,black,green,id=22;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=black;ground_truth=green
2026-05-13T17:05:20.846,1778659520.846300364,23,3,word_4colors,read_word,1200,red,blue,red,id=23;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=blue;ground_truth=red
2026-05-13T17:05:22.046,1778659522.046661377,24,3,word_4colors,read_word,1200,green,red,green,id=24;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=red;ground_truth=green
2026-05-13T17:05:23.248,1778659523.248193026,25,3,word_4colors,read_word,1200,blue,green,blue,id=25;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-13T17:05:24.448,1778659524.448302507,26,3,word_4colors,read_word,1200,black,green,black,id=26;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=green;ground_truth=black
2026-05-13T17:05:25.648,1778659525.648895741,27,3,word_4colors,read_word,1200,red,green,red,id=27;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=green;ground_truth=red
2026-05-13T17:05:26.849,1778659526.848992348,28,3,word_4colors,read_word,1200,black,green,black,id=28;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=green;ground_truth=black
2026-05-13T17:05:28.049,1778659528.049634457,29,3,word_4colors,read_word,1200,green,blue,green,id=29;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=blue;ground_truth=green
2026-05-13T17:05:29.250,1778659529.250068903,30,3,word_4colors,read_word,1200,blue,red,blue,id=30;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=red;ground_truth=blue
2026-05-13T17:05:35.584,1778659535.584737062,31,3,color_4colors,read_color,1200,red,black,black,id=31;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=black;ground_truth=black
2026-05-13T17:05:36.924,1778659536.924594164,32,3,color_4colors,read_color,1200,black,green,green,id=32;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=green;ground_truth=green
2026-05-13T17:05:38.125,1778659538.125640154,33,3,color_4colors,read_color,1200,black,red,red,id=33;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=red;ground_truth=red
2026-05-13T17:05:39.326,1778659539.326052189,34,3,color_4colors,read_color,1200,green,blue,blue,id=34;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=blue;ground_truth=blue
2026-05-13T17:05:40.526,1778659540.526900530,35,3,color_4colors,read_color,1200,green,red,red,id=35;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=red;ground_truth=red
2026-05-13T17:05:41.727,1778659541.727255583,36,3,color_4colors,read_color,1200,red,green,green,id=36;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=green;ground_truth=green
2026-05-13T17:05:42.927,1778659542.927529573,37,3,color_4colors,read_color,1200,black,blue,blue,id=37;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=blue;ground_truth=blue
2026-05-13T17:05:44.128,1778659544.128003836,38,3,color_4colors,read_color,1200,blue,black,black,id=38;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=black;ground_truth=black
2026-05-13T17:05:45.328,1778659545.328186989,39,3,color_4colors,read_color,1200,green,black,black,id=39;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=black;ground_truth=black
2026-05-13T17:05:46.528,1778659546.528937340,40,3,color_4colors,read_color,1200,black,red,red,id=40;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=red;ground_truth=red
2026-05-13T17:05:47.730,1778659547.730009794,41,3,color_4colors,read_color,1200,green,blue,blue,id=41;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=blue;ground_truth=blue
2026-05-13T17:05:48.930,1778659548.930700064,42,3,color_4colors,read_color,1200,black,green,green,id=42;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=green;ground_truth=green
2026-05-13T17:05:50.131,1778659550.131335020,43,3,color_4colors,read_color,1200,green,red,red,id=43;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=red;ground_truth=red
2026-05-13T17:05:51.332,1778659551.331983566,44,3,color_4colors,read_color,1200,black,green,green,id=44;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=green;ground_truth=green
2026-05-13T17:05:52.533,1778659552.533511162,45,3,color_4colors,read_color,1200,red,blue,blue,id=45;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=blue;ground_truth=blue
2026-05-13T17:05:58.864,1778659558.864729166,46,3,word_6colors,read_word,1000,pink,black,pink,id=46;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=pink;ink=black;ground_truth=pink
2026-05-13T17:06:00.001,1778659560.001324654,47,3,word_6colors,read_word,1000,blue,green,blue,id=47;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=blue;ink=green;ground_truth=blue
2026-05-13T17:06:01.001,1778659561.001560688,48,3,word_6colors,read_word,1000,green,orange,green,id=48;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=green;ink=orange;ground_truth=green
2026-05-13T17:06:02.002,1778659562.002279758,49,3,word_6colors,read_word,1000,black,red,black,id=49;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=black;ink=red;ground_truth=black
2026-05-13T17:06:03.003,1778659563.003006220,50,3,word_6colors,read_word,1000,orange,pink,orange,id=50;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=orange;ink=pink;ground_truth=orange
2026-05-13T17:06:04.003,1778659564.003416061,51,3,word_6colors,read_word,1000,red,green,red,id=51;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=red;ink=green;ground_truth=red
2026-05-13T17:06:05.004,1778659565.004113913,52,3,word_6colors,read_word,1000,pink,green,pink,id=52;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=pink;ink=green;ground_truth=pink
2026-05-13T17:06:06.004,1778659566.004882574,53,3,word_6colors,read_word,1000,black,blue,black,id=53;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=black;ink=blue;ground_truth=black
2026-05-13T17:06:07.004,1778659567.004916191,54,3,word_6colors,read_word,1000,blue,pink,blue,id=54;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=blue;ink=pink;ground_truth=blue
2026-05-13T17:06:08.005,1778659568.005417585,55,3,word_6colors,read_word,1000,orange,red,orange,id=55;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=orange;ink=red;ground_truth=orange
2026-05-13T17:06:09.005,1778659569.005877018,56,3,word_6colors,read_word,1000,green,black,green,id=56;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=green;ink=black;ground_truth=green
2026-05-13T17:06:10.006,1778659570.006139994,57,3,word_6colors,read_word,1000,red,blue,red,id=57;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=red;ink=blue;ground_truth=red
2026-05-13T17:06:11.006,1778659571.006507158,58,3,word_6colors,read_word,1000,green,blue,green,id=58;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=green;ink=blue;ground_truth=green
2026-05-13T17:06:12.006,1778659572.006897926,59,3,word_6colors,read_word,1000,red,black,red,id=59;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=red;ink=black;ground_truth=red
2026-05-13T17:06:13.007,1778659573.007470131,60,3,word_6colors,read_word,1000,pink,black,pink,id=60;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=pink;ink=black;ground_truth=pink
2026-05-13T17:06:19.142,1778659579.142890692,61,3,color_6colors,read_color,1000,blue,orange,orange,id=61;screen=3;phase=color_6colors;task=read_color;duration_ms=1000;word=blue;ink=orange;ground_truth=orange
2026-05-13T17:06:20.282,1778659580.282743454,62,3,color_6colors,read_color,1000,pink,green,green,id=62;screen=3;phase=color_6colors;task=read_color;duration_ms=1000;word=pink;ink=green;ground_truth=green
2026-05-13T17:06:21.283,1778659581.283414125,63,3,color_6colors,read_color,1000,red,pink,pink,id=63;screen=3;phase=color_6colors;task=read_color;duration_ms=1000;word=red;ink=pink;ground_truth=pink
2026-05-13T17:06:22.283,1778659582.283712387,64,3,color_6colors,read_color,1000,orange,black,black,id=64;screen=3;phase=color_6colors;task=read_color;duration_ms=1000;word=orange;ink=black;ground_truth=black
2026-05-13T17:06:23.284,1778659583.284486055,65,3,color_6colors,read_color,1000,black,red,red,id=65;screen=3;phase=color_6colors;task=read_color;duration_ms=1000;word=black;ink=red;ground_truth=red
2026-05-13T17:06:24.284,1778659584.284784079,66,3,color_6colors,read_color,1000,black,blue,blue,id=66;screen=3;phase=color_6colors;task=read_color;duration_ms=1000;word=black;ink=blue;ground_truth=blue
2026-05-13T17:06:25.285,1778659585.285011292,67,3,color_6colors,read_color,1000,red,black,black,id=67;screen=3;phase=color_6colors;task=read_color;duration_ms=1000;word=red;ink=black;ground_truth=black
2026-05-13T17:06:26.285,1778659586.285132170,68,3,color_6colors,read_color,1000,orange,red,red,id=68;screen=3;phase=color_6colors;task=read_color;duration_ms=1000;word=orange;ink=red;ground_truth=red
2026-05-13T17:06:27.285,1778659587.285915852,69,3,color_6colors,read_color,1000,blue,pink,pink,id=69;screen=3;phase=color_6colors;task=read_color;duration_ms=1000;word=blue;ink=pink;ground_truth=pink
2026-05-13T17:06:28.287,1778659588.287070274,70,3,color_6colors,read_color,1000,orange,green,green,id=70;screen=3;phase=color_6colors;task=read_color;duration_ms=1000;word=orange;ink=green;ground_truth=green
2026-05-13T17:06:29.287,1778659589.287084579,71,3,color_6colors,read_color,1000,black,blue,blue,id=71;screen=3;phase=color_6colors;task=read_color;duration_ms=1000;word=black;ink=blue;ground_truth=blue
2026-05-13T17:06:30.287,1778659590.287727118,72,3,color_6colors,read_color,1000,green,orange,orange,id=72;screen=3;phase=color_6colors;task=read_color;duration_ms=1000;word=green;ink=orange;ground_truth=orange
