local_time,ros_time_sec,trial_id,screen,phase,task,duration_ms,word,ink,ground_truth,raw_message
2026-05-13T21:02:31.074,1778673751.074151754,1,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=1;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-13T21:02:32.075,1778673752.075101852,2,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=2;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-13T21:02:33.075,1778673753.075546265,3,2,pretest_color_congruent,read_color,1000,green,green,green,id=3;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-13T21:02:34.075,1778673754.075849533,4,2,pretest_color_congruent,read_color,1000,red,red,red,id=4;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-13T21:02:35.076,1778673755.076272249,5,2,pretest_color_congruent,read_color,1000,green,green,green,id=5;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-13T21:02:36.076,1778673756.076553583,6,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=6;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-13T21:02:37.077,1778673757.076983452,7,2,pretest_color_congruent,read_color,1000,black,black,black,id=7;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-13T21:02:38.077,1778673758.077666044,8,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=8;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-13T21:02:39.078,1778673759.078267574,9,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=9;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-13T21:02:40.078,1778673760.078885078,10,2,pretest_color_congruent,read_color,1000,red,red,red,id=10;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-13T21:02:41.079,1778673761.079049349,11,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=11;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-13T21:02:42.079,1778673762.079553127,12,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=12;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-13T21:02:43.080,1778673763.080188513,13,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=13;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-13T21:02:44.080,1778673764.080788612,14,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=14;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-13T21:02:45.081,1778673765.081176043,15,2,pretest_color_congruent,read_color,1000,black,black,black,id=15;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-13T21:03:02.476,1778673782.476090670,16,3,word_4colors,read_word,1200,blue,green,blue,id=16;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-13T21:03:03.816,1778673783.816398621,17,3,word_4colors,read_word,1200,green,blue,green,id=17;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=blue;ground_truth=green
2026-05-13T21:03:05.017,1778673785.017466068,18,3,word_4colors,read_word,1200,black,green,black,id=18;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=green;ground_truth=black
2026-05-13T21:03:06.217,1778673786.217732668,19,3,word_4colors,read_word,1200,red,green,red,id=19;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=green;ground_truth=red
2026-05-13T21:03:07.418,1778673787.418343544,20,3,word_4colors,read_word,1200,red,black,red,id=20;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=black;ground_truth=red
2026-05-13T21:03:08.618,1778673788.618455648,21,3,word_4colors,read_word,1200,green,red,green,id=21;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=red;ground_truth=green
2026-05-13T21:03:09.819,1778673789.818987846,22,3,word_4colors,read_word,1200,black,blue,black,id=22;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=blue;ground_truth=black
2026-05-13T21:03:11.019,1778673791.019376516,23,3,word_4colors,read_word,1200,blue,green,blue,id=23;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-13T21:03:12.219,1778673792.219619036,24,3,word_4colors,read_word,1200,red,blue,red,id=24;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=blue;ground_truth=red
2026-05-13T21:03:13.420,1778673793.420638323,25,3,word_4colors,read_word,1200,black,red,black,id=25;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=red;ground_truth=black
2026-05-13T21:03:14.622,1778673794.622059345,26,3,word_4colors,read_word,1200,blue,green,blue,id=26;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-13T21:03:15.821,1778673795.821887970,27,3,word_4colors,read_word,1200,green,blue,green,id=27;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=blue;ground_truth=green
2026-05-13T21:03:17.022,1778673797.022331953,28,3,word_4colors,read_word,1200,green,blue,green,id=28;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=blue;ground_truth=green
2026-05-13T21:03:18.222,1778673798.222881317,29,3,word_4colors,read_word,1200,blue,black,blue,id=29;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=black;ground_truth=blue
2026-05-13T21:03:19.423,1778673799.423226833,30,3,word_4colors,read_word,1200,black,red,black,id=30;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=red;ground_truth=black
2026-05-13T21:03:25.759,1778673805.759366512,31,3,color_4colors,read_color,1200,black,blue,blue,id=31;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=blue;ground_truth=blue
2026-05-13T21:03:27.103,1778673807.103131056,32,3,color_4colors,read_color,1200,blue,green,green,id=32;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=green;ground_truth=green
2026-05-13T21:03:28.303,1778673808.303715706,33,3,color_4colors,read_color,1200,blue,black,black,id=33;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=black;ground_truth=black
2026-05-13T21:03:29.504,1778673809.504408360,34,3,color_4colors,read_color,1200,green,red,red,id=34;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=red;ground_truth=red
2026-05-13T21:03:30.705,1778673810.705136776,35,3,color_4colors,read_color,1200,black,blue,blue,id=35;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=blue;ground_truth=blue
2026-05-13T21:03:31.905,1778673811.905372620,36,3,color_4colors,read_color,1200,red,green,green,id=36;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=green;ground_truth=green
2026-05-13T21:03:33.105,1778673813.105849266,37,3,color_4colors,read_color,1200,black,red,red,id=37;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=red;ground_truth=red
2026-05-13T21:03:34.306,1778673814.306184292,38,3,color_4colors,read_color,1200,blue,black,black,id=38;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=black;ground_truth=black
2026-05-13T21:03:35.506,1778673815.506443262,39,3,color_4colors,read_color,1200,blue,green,green,id=39;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=green;ground_truth=green
2026-05-13T21:03:36.706,1778673816.706888676,40,3,color_4colors,read_color,1200,black,red,red,id=40;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=red;ground_truth=red
2026-05-13T21:03:37.907,1778673817.907539606,41,3,color_4colors,read_color,1200,blue,black,black,id=41;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=black;ground_truth=black
