local_time,ros_time_sec,trial_id,screen,phase,task,duration_ms,word,ink,ground_truth,raw_message
2026-05-11T17:01:20.971,1778486480.971524000,1,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=1;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-11T17:01:21.972,1778486481.972526789,2,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=2;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-11T17:01:22.973,1778486482.973258972,3,2,pretest_color_congruent,read_color,1000,black,black,black,id=3;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-11T17:01:23.974,1778486483.973947525,4,2,pretest_color_congruent,read_color,1000,green,green,green,id=4;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-11T17:01:24.975,1778486484.975172520,5,2,pretest_color_congruent,read_color,1000,red,red,red,id=5;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-11T17:01:25.975,1778486485.975496054,6,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=6;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-11T17:01:26.976,1778486486.976238728,7,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=7;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-11T17:01:27.976,1778486487.976902485,8,2,pretest_color_congruent,read_color,1000,black,black,black,id=8;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-11T17:01:28.977,1778486488.977834940,9,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=9;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-11T17:01:29.978,1778486489.978399038,10,2,pretest_color_congruent,read_color,1000,green,green,green,id=10;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-11T17:01:30.979,1778486490.979279995,11,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=11;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-11T17:01:31.979,1778486491.979873419,12,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=12;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-11T17:01:32.980,1778486492.980627060,13,2,pretest_color_congruent,read_color,1000,red,red,red,id=13;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-11T17:01:33.981,1778486493.981534243,14,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=14;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-11T17:01:34.981,1778486494.981783628,15,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=15;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-11T17:01:58.998,1778486518.998405218,16,3,word_4colors,read_word,1200,green,black,green,id=16;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=black;ground_truth=green
2026-05-11T17:02:00.202,1778486520.202919006,17,3,word_4colors,read_word,1200,red,blue,red,id=17;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=blue;ground_truth=red
2026-05-11T17:02:01.403,1778486521.403784037,18,3,word_4colors,read_word,1200,blue,green,blue,id=18;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-11T17:02:02.604,1778486522.604902744,19,3,word_4colors,read_word,1200,black,green,black,id=19;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=green;ground_truth=black
2026-05-11T17:02:03.806,1778486523.806269169,20,3,word_4colors,read_word,1200,green,black,green,id=20;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=black;ground_truth=green
2026-05-11T17:02:05.006,1778486525.006543159,21,3,word_4colors,read_word,1200,black,green,black,id=21;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=green;ground_truth=black
2026-05-11T17:02:06.207,1778486526.207803965,22,3,word_4colors,read_word,1200,blue,black,blue,id=22;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=black;ground_truth=blue
2026-05-11T17:02:07.408,1778486527.408675909,23,3,word_4colors,read_word,1200,red,green,red,id=23;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=green;ground_truth=red
2026-05-11T17:02:08.609,1778486528.609172821,24,3,word_4colors,read_word,1200,black,blue,black,id=24;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=blue;ground_truth=black
2026-05-11T17:02:09.809,1778486529.809806585,25,3,word_4colors,read_word,1200,blue,red,blue,id=25;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=red;ground_truth=blue
2026-05-11T17:02:11.010,1778486531.010290384,26,3,word_4colors,read_word,1200,green,red,green,id=26;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=red;ground_truth=green
2026-05-11T17:02:12.211,1778486532.211089373,27,3,word_4colors,read_word,1200,red,black,red,id=27;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=black;ground_truth=red
2026-05-11T17:02:13.411,1778486533.411525965,28,3,word_4colors,read_word,1200,red,green,red,id=28;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=green;ground_truth=red
2026-05-11T17:02:14.612,1778486534.612431526,29,3,word_4colors,read_word,1200,green,blue,green,id=29;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=blue;ground_truth=green
2026-05-11T17:02:15.813,1778486535.813153982,30,3,word_4colors,read_word,1200,blue,red,blue,id=30;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=red;ground_truth=blue
2026-05-11T17:02:22.022,1778486542.022903919,31,3,color_4colors,read_color,1200,green,blue,blue,id=31;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=blue;ground_truth=blue
2026-05-11T17:02:23.227,1778486543.227385521,32,3,color_4colors,read_color,1200,blue,black,black,id=32;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=black;ground_truth=black
2026-05-11T17:02:24.427,1778486544.427852154,33,3,color_4colors,read_color,1200,black,red,red,id=33;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=red;ground_truth=red
2026-05-11T17:02:25.628,1778486545.628787756,34,3,color_4colors,read_color,1200,red,green,green,id=34;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=green;ground_truth=green
2026-05-11T17:02:26.829,1778486546.829107761,35,3,color_4colors,read_color,1200,blue,black,black,id=35;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=black;ground_truth=black
2026-05-11T17:02:28.030,1778486548.030117750,36,3,color_4colors,read_color,1200,black,red,red,id=36;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=red;ground_truth=red
2026-05-11T17:02:29.230,1778486549.230521202,37,3,color_4colors,read_color,1200,black,blue,blue,id=37;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=blue;ground_truth=blue
2026-05-11T17:02:30.431,1778486550.431239367,38,3,color_4colors,read_color,1200,blue,green,green,id=38;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=green;ground_truth=green
2026-05-11T17:02:31.631,1778486551.631714344,39,3,color_4colors,read_color,1200,red,black,black,id=39;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=black;ground_truth=black
2026-05-11T17:02:32.832,1778486552.832275152,40,3,color_4colors,read_color,1200,black,red,red,id=40;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=red;ground_truth=red
2026-05-11T17:02:34.032,1778486554.032788515,41,3,color_4colors,read_color,1200,blue,green,green,id=41;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=green;ground_truth=green
2026-05-11T17:02:35.233,1778486555.233435869,42,3,color_4colors,read_color,1200,green,blue,blue,id=42;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=blue;ground_truth=blue
2026-05-11T17:02:36.434,1778486556.434326649,43,3,color_4colors,read_color,1200,green,red,red,id=43;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=red;ground_truth=red
2026-05-11T17:02:37.635,1778486557.635087729,44,3,color_4colors,read_color,1200,red,blue,blue,id=44;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=blue;ground_truth=blue
2026-05-11T17:02:38.835,1778486558.835526705,45,3,color_4colors,read_color,1200,blue,black,black,id=45;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=black;ground_truth=black
2026-05-11T17:02:45.046,1778486565.045953035,46,3,word_6colors,read_word,1000,red,orange,red,id=46;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=red;ink=orange;ground_truth=red
2026-05-11T17:02:46.051,1778486566.051131725,47,3,word_6colors,read_word,1000,orange,red,orange,id=47;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=orange;ink=red;ground_truth=orange
2026-05-11T17:02:47.052,1778486567.052064419,48,3,word_6colors,read_word,1000,pink,blue,pink,id=48;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=pink;ink=blue;ground_truth=pink
2026-05-11T17:02:48.053,1778486568.053014517,49,3,word_6colors,read_word,1000,black,pink,black,id=49;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=black;ink=pink;ground_truth=black
2026-05-11T17:02:49.054,1778486569.053986549,50,3,word_6colors,read_word,1000,blue,green,blue,id=50;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=blue;ink=green;ground_truth=blue
2026-05-11T17:02:50.054,1778486570.054495335,51,3,word_6colors,read_word,1000,green,orange,green,id=51;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=green;ink=orange;ground_truth=green
2026-05-11T17:02:51.055,1778486571.055034399,52,3,word_6colors,read_word,1000,red,black,red,id=52;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=red;ink=black;ground_truth=red
