local_time,ros_time_sec,trial_id,screen,phase,task,duration_ms,word,ink,ground_truth,raw_message
2026-05-12T18:27:00.146,1778578020.146167040,1,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=1;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-12T18:27:01.147,1778578021.147512197,2,2,pretest_color_congruent,read_color,1000,black,black,black,id=2;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-12T18:27:02.148,1778578022.148403406,3,2,pretest_color_congruent,read_color,1000,red,red,red,id=3;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-12T18:27:03.149,1778578023.149417162,4,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=4;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-12T18:27:04.150,1778578024.150496483,5,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=5;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-12T18:27:05.150,1778578025.150938749,6,2,pretest_color_congruent,read_color,1000,red,red,red,id=6;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-12T18:27:06.151,1778578026.151942253,7,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=7;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-12T18:27:07.152,1778578027.152795315,8,2,pretest_color_congruent,read_color,1000,green,green,green,id=8;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-12T18:27:08.153,1778578028.153234005,9,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=9;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-12T18:27:09.154,1778578029.153938532,10,2,pretest_color_congruent,read_color,1000,green,green,green,id=10;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-12T18:27:10.154,1778578030.154517412,11,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=11;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-12T18:27:11.154,1778578031.154921532,12,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=12;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-12T18:27:12.155,1778578032.155369282,13,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=13;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-12T18:27:13.156,1778578033.155961990,14,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=14;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-12T18:27:14.156,1778578034.156408310,15,2,pretest_color_congruent,read_color,1000,black,black,black,id=15;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-12T18:27:25.963,1778578045.963068485,16,3,word_4colors,read_word,1200,black,blue,black,id=16;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=blue;ground_truth=black
2026-05-12T18:27:27.167,1778578047.167902470,17,3,word_4colors,read_word,1200,blue,green,blue,id=17;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-12T18:27:28.368,1778578048.368648291,18,3,word_4colors,read_word,1200,red,green,red,id=18;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=green;ground_truth=red
2026-05-12T18:27:29.569,1778578049.569654465,19,3,word_4colors,read_word,1200,green,blue,green,id=19;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=blue;ground_truth=green
2026-05-12T18:27:30.770,1778578050.770550728,20,3,word_4colors,read_word,1200,black,red,black,id=20;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=red;ground_truth=black
2026-05-12T18:27:31.971,1778578051.970986128,21,3,word_4colors,read_word,1200,green,red,green,id=21;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=red;ground_truth=green
2026-05-12T18:27:33.171,1778578053.171607733,22,3,word_4colors,read_word,1200,red,green,red,id=22;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=green;ground_truth=red
2026-05-12T18:27:34.372,1778578054.372170925,23,3,word_4colors,read_word,1200,blue,red,blue,id=23;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=red;ground_truth=blue
2026-05-12T18:27:35.572,1778578055.572799683,24,3,word_4colors,read_word,1200,blue,green,blue,id=24;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-12T18:27:36.773,1778578056.773302317,25,3,word_4colors,read_word,1200,green,blue,green,id=25;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=blue;ground_truth=green
2026-05-12T18:27:37.973,1778578057.973787069,26,3,word_4colors,read_word,1200,black,green,black,id=26;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=green;ground_truth=black
2026-05-12T18:27:39.174,1778578059.174445391,27,3,word_4colors,read_word,1200,red,green,red,id=27;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=green;ground_truth=red
2026-05-12T18:27:40.375,1778578060.375172377,28,3,word_4colors,read_word,1200,blue,black,blue,id=28;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=black;ground_truth=blue
2026-05-12T18:27:41.575,1778578061.575851917,29,3,word_4colors,read_word,1200,black,blue,black,id=29;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=blue;ground_truth=black
2026-05-12T18:27:42.776,1778578062.776146650,30,3,word_4colors,read_word,1200,green,blue,green,id=30;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=blue;ground_truth=green
2026-05-12T18:27:48.987,1778578068.987780809,31,3,color_4colors,read_color,1200,black,red,red,id=31;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=red;ground_truth=red
2026-05-12T18:27:50.192,1778578070.192147732,32,3,color_4colors,read_color,1200,black,green,green,id=32;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=green;ground_truth=green
2026-05-12T18:27:51.393,1778578071.393443108,33,3,color_4colors,read_color,1200,black,blue,blue,id=33;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=blue;ground_truth=blue
