local_time,ros_time_sec,trial_id,screen,phase,task,duration_ms,word,ink,ground_truth,raw_message
2026-05-13T18:44:31.627,1778665471.627760649,1,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=1;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-13T18:44:32.629,1778665472.628937721,2,2,pretest_color_congruent,read_color,1000,black,black,black,id=2;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-13T18:44:33.629,1778665473.629590511,3,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=3;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-13T18:44:34.630,1778665474.630820513,4,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=4;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-13T18:44:35.631,1778665475.631083965,5,2,pretest_color_congruent,read_color,1000,green,green,green,id=5;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-13T18:44:36.631,1778665476.631728888,6,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=6;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-13T18:44:37.632,1778665477.632446051,7,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=7;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-13T18:44:38.633,1778665478.633249283,8,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=8;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-13T18:44:39.634,1778665479.634061575,9,2,pretest_color_congruent,read_color,1000,red,red,red,id=9;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-13T18:44:40.634,1778665480.634393454,10,2,pretest_color_congruent,read_color,1000,red,red,red,id=10;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-13T18:44:41.634,1778665481.634882212,11,2,pretest_color_congruent,read_color,1000,green,green,green,id=11;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-13T18:44:42.635,1778665482.635671854,12,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=12;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-13T18:44:43.636,1778665483.636146069,13,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=13;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-13T18:44:44.637,1778665484.637036324,14,2,pretest_color_congruent,read_color,1000,black,black,black,id=14;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-13T18:44:45.637,1778665485.637351990,15,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=15;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-13T18:45:11.734,1778665511.734370947,16,3,word_4colors,read_word,1200,red,green,red,id=16;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=green;ground_truth=red
2026-05-13T18:45:12.939,1778665512.939720154,17,3,word_4colors,read_word,1200,blue,black,blue,id=17;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=black;ground_truth=blue
2026-05-13T18:45:14.140,1778665514.140759945,18,3,word_4colors,read_word,1200,black,green,black,id=18;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=green;ground_truth=black
2026-05-13T18:45:15.341,1778665515.341627121,19,3,word_4colors,read_word,1200,green,black,green,id=19;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=black;ground_truth=green
2026-05-13T18:45:16.542,1778665516.542591572,20,3,word_4colors,read_word,1200,red,black,red,id=20;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=black;ground_truth=red
2026-05-13T18:45:17.743,1778665517.743249416,21,3,word_4colors,read_word,1200,green,blue,green,id=21;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=blue;ground_truth=green
2026-05-13T18:45:18.943,1778665518.943919659,22,3,word_4colors,read_word,1200,black,red,black,id=22;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=red;ground_truth=black
2026-05-13T18:45:20.144,1778665520.144312859,23,3,word_4colors,read_word,1200,blue,green,blue,id=23;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-13T18:45:21.344,1778665521.344842672,24,3,word_4colors,read_word,1200,blue,red,blue,id=24;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=red;ground_truth=blue
2026-05-13T18:45:22.545,1778665522.545478821,25,3,word_4colors,read_word,1200,green,red,green,id=25;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=red;ground_truth=green
2026-05-13T18:45:23.746,1778665523.745992661,26,3,word_4colors,read_word,1200,red,black,red,id=26;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=black;ground_truth=red
2026-05-13T18:45:24.946,1778665524.946686268,27,3,word_4colors,read_word,1200,black,green,black,id=27;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=green;ground_truth=black
2026-05-13T18:45:26.147,1778665526.147192001,28,3,word_4colors,read_word,1200,black,green,black,id=28;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=green;ground_truth=black
2026-05-13T18:45:27.347,1778665527.347916365,29,3,word_4colors,read_word,1200,green,blue,green,id=29;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=blue;ground_truth=green
2026-05-13T18:45:28.548,1778665528.548913002,30,3,word_4colors,read_word,1200,red,blue,red,id=30;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=blue;ground_truth=red
2026-05-13T18:45:34.758,1778665534.758691072,31,3,color_4colors,read_color,1200,blue,black,black,id=31;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=black;ground_truth=black
2026-05-13T18:45:35.963,1778665535.963001251,32,3,color_4colors,read_color,1200,black,red,red,id=32;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=red;ground_truth=red
2026-05-13T18:45:37.163,1778665537.163802147,33,3,color_4colors,read_color,1200,red,green,green,id=33;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=green;ground_truth=green
2026-05-13T18:45:38.364,1778665538.364700079,34,3,color_4colors,read_color,1200,green,blue,blue,id=34;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=blue;ground_truth=blue
2026-05-13T18:45:39.565,1778665539.565019131,35,3,color_4colors,read_color,1200,black,blue,blue,id=35;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=blue;ground_truth=blue
2026-05-13T18:45:40.765,1778665540.765602827,36,3,color_4colors,read_color,1200,blue,red,red,id=36;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=red;ground_truth=red
2026-05-13T18:45:41.966,1778665541.966130972,37,3,color_4colors,read_color,1200,red,green,green,id=37;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=green;ground_truth=green
2026-05-13T18:45:43.166,1778665543.166700125,38,3,color_4colors,read_color,1200,red,black,black,id=38;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=black;ground_truth=black
2026-05-13T18:45:44.367,1778665544.367574930,39,3,color_4colors,read_color,1200,red,green,green,id=39;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=green;ground_truth=green
2026-05-13T18:45:45.568,1778665545.568170071,40,3,color_4colors,read_color,1200,green,red,red,id=40;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=red;ground_truth=red
2026-05-13T18:45:46.768,1778665546.768725872,41,3,color_4colors,read_color,1200,blue,black,black,id=41;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=black;ground_truth=black
2026-05-13T18:45:47.969,1778665547.969539881,42,3,color_4colors,read_color,1200,black,blue,blue,id=42;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=blue;ground_truth=blue
2026-05-13T18:45:49.170,1778665549.170124769,43,3,color_4colors,read_color,1200,green,black,black,id=43;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=black;ground_truth=black
2026-05-13T18:45:50.370,1778665550.370564222,44,3,color_4colors,read_color,1200,black,green,green,id=44;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=green;ground_truth=green
2026-05-13T18:45:51.571,1778665551.571069956,45,3,color_4colors,read_color,1200,blue,red,red,id=45;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=red;ground_truth=red
2026-05-13T18:45:57.781,1778665557.781803846,46,3,word_6colors,read_word,1000,red,orange,red,id=46;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=red;ink=orange;ground_truth=red
2026-05-13T18:45:58.786,1778665558.786399364,47,3,word_6colors,read_word,1000,pink,orange,pink,id=47;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=pink;ink=orange;ground_truth=pink
2026-05-13T18:45:59.787,1778665559.787343979,48,3,word_6colors,read_word,1000,green,black,green,id=48;screen=3;phase=word_6colors;task=read_word;duration_ms=1000;word=green;ink=black;ground_truth=green
