local_time,ros_time_sec,trial_id,screen,phase,task,duration_ms,word,ink,ground_truth,raw_message
2026-05-13T12:18:34.799,1778642314.799344778,1,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=1;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-13T12:18:35.800,1778642315.800252438,2,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=2;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-13T12:18:36.800,1778642316.800649881,3,2,pretest_color_congruent,read_color,1000,green,green,green,id=3;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-13T12:18:37.801,1778642317.801453590,4,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=4;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-13T12:18:38.802,1778642318.802569628,5,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=5;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-13T12:18:39.803,1778642319.803035975,6,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=6;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-13T12:18:40.803,1778642320.803753853,7,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=7;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-13T12:18:41.804,1778642321.804288149,8,2,pretest_color_congruent,read_color,1000,green,green,green,id=8;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-13T12:18:42.804,1778642322.804610729,9,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=9;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-13T12:18:43.805,1778642323.805349112,10,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=10;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-13T12:18:44.806,1778642324.805977583,11,2,pretest_color_congruent,read_color,1000,black,black,black,id=11;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-13T12:18:45.806,1778642325.806427956,12,2,pretest_color_congruent,read_color,1000,black,black,black,id=12;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
