local_time,ros_time_sec,trial_id,screen,phase,task,duration_ms,word,ink,ground_truth,raw_message
2026-05-13T19:02:20.810,1778666540.809981346,1,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=1;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-13T19:02:21.810,1778666541.810774565,2,2,pretest_color_congruent,read_color,1000,black,black,black,id=2;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-13T19:02:22.811,1778666542.811557770,3,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=3;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-13T19:02:23.812,1778666543.812237024,4,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=4;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-13T19:02:24.813,1778666544.813518763,5,2,pretest_color_congruent,read_color,1000,pink,pink,pink,id=5;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=pink;ink=pink;ground_truth=pink
2026-05-13T19:02:25.813,1778666545.813798666,6,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=6;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-13T19:02:26.814,1778666546.814378738,7,2,pretest_color_congruent,read_color,1000,red,red,red,id=7;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-13T19:02:27.815,1778666547.815095186,8,2,pretest_color_congruent,read_color,1000,green,green,green,id=8;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-13T19:02:28.815,1778666548.815891981,9,2,pretest_color_congruent,read_color,1000,red,red,red,id=9;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=red;ink=red;ground_truth=red
2026-05-13T19:02:29.816,1778666549.816472530,10,2,pretest_color_congruent,read_color,1000,green,green,green,id=10;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=green;ink=green;ground_truth=green
2026-05-13T19:02:30.817,1778666550.817124605,11,2,pretest_color_congruent,read_color,1000,brown,brown,brown,id=11;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=brown;ink=brown;ground_truth=brown
2026-05-13T19:02:31.818,1778666551.818082809,12,2,pretest_color_congruent,read_color,1000,black,black,black,id=12;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=black;ink=black;ground_truth=black
2026-05-13T19:02:32.818,1778666552.818187952,13,2,pretest_color_congruent,read_color,1000,blue,blue,blue,id=13;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=blue;ink=blue;ground_truth=blue
2026-05-13T19:02:33.819,1778666553.819458008,14,2,pretest_color_congruent,read_color,1000,purple,purple,purple,id=14;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=purple;ink=purple;ground_truth=purple
2026-05-13T19:02:34.820,1778666554.820143223,15,2,pretest_color_congruent,read_color,1000,orange,orange,orange,id=15;screen=2;phase=pretest_color_congruent;task=read_color;duration_ms=1000;word=orange;ink=orange;ground_truth=orange
2026-05-13T19:02:58.759,1778666578.759527683,16,3,word_4colors,read_word,1200,red,green,red,id=16;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=green;ground_truth=red
2026-05-13T19:02:59.964,1778666579.964139700,17,3,word_4colors,read_word,1200,blue,green,blue,id=17;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-13T19:03:01.164,1778666581.164841175,18,3,word_4colors,read_word,1200,green,red,green,id=18;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=red;ground_truth=green
2026-05-13T19:03:02.365,1778666582.365823269,19,3,word_4colors,read_word,1200,black,blue,black,id=19;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=blue;ground_truth=black
2026-05-13T19:03:03.566,1778666583.566650629,20,3,word_4colors,read_word,1200,blue,black,blue,id=20;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=black;ground_truth=blue
2026-05-13T19:03:04.767,1778666584.767211676,21,3,word_4colors,read_word,1200,green,black,green,id=21;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=black;ground_truth=green
2026-05-13T19:03:05.968,1778666585.968048573,22,3,word_4colors,read_word,1200,black,red,black,id=22;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=red;ground_truth=black
2026-05-13T19:03:07.168,1778666587.168613911,23,3,word_4colors,read_word,1200,red,blue,red,id=23;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=blue;ground_truth=red
2026-05-13T19:03:08.369,1778666588.369152784,24,3,word_4colors,read_word,1200,red,green,red,id=24;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=green;ground_truth=red
2026-05-13T19:03:09.569,1778666589.569880009,25,3,word_4colors,read_word,1200,black,red,black,id=25;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=red;ground_truth=black
2026-05-13T19:03:10.770,1778666590.770392656,26,3,word_4colors,read_word,1200,green,black,green,id=26;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=black;ground_truth=green
2026-05-13T19:03:11.970,1778666591.970923424,27,3,word_4colors,read_word,1200,blue,green,blue,id=27;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=blue;ink=green;ground_truth=blue
2026-05-13T19:03:13.171,1778666593.171525955,28,3,word_4colors,read_word,1200,green,red,green,id=28;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=green;ink=red;ground_truth=green
2026-05-13T19:03:14.372,1778666594.372593880,29,3,word_4colors,read_word,1200,black,green,black,id=29;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=black;ink=green;ground_truth=black
2026-05-13T19:03:15.572,1778666595.572799206,30,3,word_4colors,read_word,1200,red,green,red,id=30;screen=3;phase=word_4colors;task=read_word;duration_ms=1200;word=red;ink=green;ground_truth=red
2026-05-13T19:03:21.786,1778666601.786527872,31,3,color_4colors,read_color,1200,black,green,green,id=31;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=black;ink=green;ground_truth=green
2026-05-13T19:03:22.991,1778666602.991787910,32,3,color_4colors,read_color,1200,green,blue,blue,id=32;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=blue;ground_truth=blue
2026-05-13T19:03:24.192,1778666604.192517996,33,3,color_4colors,read_color,1200,blue,black,black,id=33;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=blue;ink=black;ground_truth=black
2026-05-13T19:03:25.393,1778666605.393015385,34,3,color_4colors,read_color,1200,green,red,red,id=34;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=green;ink=red;ground_truth=red
2026-05-13T19:03:26.593,1778666606.593770504,35,3,color_4colors,read_color,1200,red,blue,blue,id=35;screen=3;phase=color_4colors;task=read_color;duration_ms=1200;word=red;ink=blue;ground_truth=blue
